-10;0,5440211108892696
-9,99;0,5356033346146002
-9,98;0,5271319984524936
-9,97;0,5186079495291084
-9,96;0,5100320402438785
-9,950000000000001;0,501405128179475
-9,940000000000001;0,4927280760198338
-9,930000000000001;0,4840017514630257
-9,920000000000002;0,4752270271344785
-9,910000000000002;0,4664047804995742
-9,900000000000002;0,45753589377520276
-9,890000000000002;0,4486212538427685
-9,880000000000003;0,4396617521588347
-9,870000000000003;0,43065828466525463
-9,860000000000003;0,4216117517030108
-9,850000000000003;0,4125230579170325
-9,840000000000003;0,4033931121687844
-9,830000000000004;0,39422282744549514
-9,820000000000004;0,3850131207674803
-9,810000000000004;0,37576491309893145
-9,800000000000004;0,36647912925179216
-9,790000000000004;0,35715669779741527
-9,780000000000005;0,3477985509707953
-9,770000000000005;0,338405624578863
-9,760000000000005;0,3289788579062345
-9,750000000000005;0,31951919362199516
-9,740000000000006;0,31002757768522926
-9,730000000000006;0,30050495924846676
-9,720000000000006;0,29095229056675087
-9,710000000000006;0,2813705268979368
-9,700000000000006;0,27176062641092946
-9,690000000000007;0,2621235500878392
-9,680000000000007;0,25246026162801144
-9,670000000000007;0,24277172735300748
-9,660000000000007;0,233058916106918
-9,650000000000007;0,22332279916401993
-9,640000000000008;0,21356435012660877
-9,630000000000008;0,2037845448327788
-9,620000000000008;0,19398436125382254
-9,610000000000008;0,18416477940078235
-9,600000000000009;0,17432678122300013
-9,590000000000009;0,16447135051242381
-9,580000000000009;0,15459947280383718
-9,57000000000001;0,14471213527691912
-9,56000000000001;0,1348103266570261
-9,55000000000001;0,124895037116872
-9,54000000000001;0,11496725817672554
-9,53000000000001;0,10502798260717694
-9,52000000000001;0,09507820432640028
-9,51000000000001;0,08511891830453656
-9,50000000000001;0,07515112046193395
-9,49000000000001;0,06517580756972788
-9,480000000000011;0,055193977151231303
-9,470000000000011;0,045206627380731175
-9,460000000000012;0,03521475698546676
-9,450000000000012;0,025219365143652032
-9,440000000000012;0,015221451386487915
-9,430000000000012;0,005222015496906003
-9,420000000000012;-0,004777942590270698
-9,410000000000013;-0,014777422886737676
-9,400000000000013;-0,0247754254532942
-9,390000000000013;-0,03477095049826072
-9,380000000000013;-0,04476299847693644
-9,370000000000013;-0,05475057019288562
-9,360000000000014;-0,06473266689747385
-9,350000000000014;-0,0747082903895131
-9,340000000000014;-0,08467644311470292
-9,330000000000014;-0,09463612826613747
-9,320000000000014;-0,10458634988351587
-9,310000000000015;-0,11452611295311858
-9,300000000000015;-0,12445442350677703
-9,290000000000015;-0,13437028872237733
-9,280000000000015;-0,1442727170203923
-9,270000000000016;-0,15416071816732688
-9,260000000000016;-0,16403330337063074
-9,250000000000016;-0,17388948538067536
-9,240000000000016;-0,18372827858654342
-9,230000000000016;-0,193548699118068
-9,220000000000017;-0,20334976494071658
-9,210000000000017;-0,21313049595635136
-9,200000000000017;-0,22288991410035192
-9,190000000000017;-0,23262704343849228
-9,180000000000017;-0,24234091026597912
-9,170000000000018;-0,2520305432046131
-9,160000000000018;-0,26169497329867936
-9,150000000000018;-0,2713332341135673
-9,140000000000018;-0,2809443618310229
-9,130000000000019;-0,290527395346914
-9,120000000000019;-0,3000813763649662
-9,110000000000019;-0,3096053494957328
-9,10000000000002;-0,3190983623493055
-9,09000000000002;-0,32855946563246774
-9,08000000000002;-0,33798771324308785
-9,07000000000002;-0,3473821623643647
-9,06000000000002;-0,356741873558373
-9,05000000000002;-0,36606591086246243
-9,04000000000002;-0,3753533418805496
-9,03000000000002;-0,38460323787699974
-9,020000000000021;-0,3938146738704622
-9,010000000000021;-0,4029867287246364
-9,000000000000021;-0,41211848524185235
-8,990000000000022;-0,4212090302536199
-8,980000000000022;-0,4302574547137388
-8,970000000000022;-0,43926285378678714
-8,960000000000022;-0,44822432694051567
-8,950000000000022;-0,45714097803526904
-8,940000000000023;-0,4660119154127935
-8,930000000000023;-0,4748362519873435
-8,920000000000023;-0,4836131053323796
-8,910000000000023;-0,4923415977699182
-8,900000000000023;-0,501020856457998
-8,890000000000024;-0,5096500134778633
-8,880000000000024;-0,5182282059208264
-8,870000000000024;-0,5267545759753207
-8,860000000000024;-0,5352282710112627
-8,850000000000025;-0,5436484436659547
-8,840000000000025;-0,5520142519294983
-8,830000000000025;-0,5603248592278292
-8,820000000000025;-0,5685794345069414
-8,810000000000025;-0,5767771523167576
-8,800000000000026;-0,5849171928917869
-8,790000000000026;-0,5929987422348152
-8,780000000000026;-0,6010209921981081
-8,770000000000026;-0,6089831405629037
-8,760000000000026;-0,6168843911211054
-8,750000000000027;-0,6247239537542978
-8,740000000000027;-0,632501044512443
-8,730000000000027;-0,6402148856935677
-8,720000000000027;-0,6478647059194264
-8,710000000000027;-0,6554497402146416
-8,700000000000028;-0,6629692300820187
-8,690000000000028;-0,6704224235789917
-8,680000000000028;-0,67780857539223
-8,670000000000028;-0,6851269469129319
-8,660000000000029;-0,6923768063096107
-8,650000000000029;-0,6995574286026243
-8,640000000000029;-0,7066680957359499
-8,63000000000003;-0,7137080966485531
-8,62000000000003;-0,7206767273460443
-8,61000000000003;-0,7275732909714714
-8,60000000000003;-0,7343970978741272
-8,59000000000003;-0,741147465678825
-8,58000000000003;-0,7478237193548135
-8,57000000000003;-0,7544251912819818
-8,56000000000003;-0,7609512213187973
-8,550000000000031;-0,7674011568674248
-8,540000000000031;-0,7737743529400747
-8,530000000000031;-0,7800701722221219
